display_name,family,variant,seed,experiment,target_column,feature_bundle,best_epoch,best_val_task_loss,test_r2,test_baseline_persistence_r2,test_baseline_panel_ols_r2,test_baseline_grouped_ardl_r2,test_baseline_best_simple_r2,test_r2_delta_vs_persistence,test_r2_delta_vs_panel_ols,test_r2_delta_vs_grouped_ardl,test_mae,test_mse
No AC Encoder,ablation,no_ac_encoder,11,energy_ablation_no_ac_encoder_seed11,co2_per_unit_energy,minimal,27,14.701128005981445,-0.032735017185179426,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7915740723125558,-0.6655948446454437,-0.6398129946925132,16.913054981704754,24217.99214070873
Uniform Lag,ablation,uniform_lag,11,energy_ablation_uniform_lag_seed11,co2_per_unit_energy,minimal,23,14.783745765686035,-0.03317799197489916,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7920170471022755,-0.6660378194351634,-0.6402559694822328,16.917374845003135,24209.073109265824
No Recon Regularization,ablation,no_recon_regularization,10,energy_ablation_no_recon_regularization_seed10,co2_per_unit_energy,minimal,24,14.954044342041016,-0.03331899062629062,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.792158045753667,-0.6661788180865549,-0.6403969681336243,17.05498079621058,24197.466137265757
CMDL,cmdl,,10,energy_cmdl_seed10,co2_per_unit_energy,minimal,24,14.954206466674805,-0.033321730120329386,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7921607852477057,-0.6661815575805936,-0.6403997076276631,17.055062488690577,24197.474195221002
Uniform Lag,ablation,uniform_lag,18,energy_ablation_uniform_lag_seed18,co2_per_unit_energy,minimal,24,15.124506950378418,-0.033419629444467046,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7922586845718435,-0.6662794569047313,-0.6404976069518008,17.12015449689327,24208.60877451808
Uniform Lag,ablation,uniform_lag,3,energy_ablation_uniform_lag_seed3,co2_per_unit_energy,minimal,18,14.923014640808105,-0.03343551876064103,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7922745738880174,-0.6662953462209052,-0.6405134962679747,16.99472522436896,24205.279605929543
Plain LSTM,plain_lstm,,8,energy_lstm_seed8,co2_per_unit_energy,minimal,23,14.824894905090332,-0.033836597421060675,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7926756525484371,-0.666696424881325,-0.6409145749283944,16.917144008711155,24203.651909777138
Uniform Lag,ablation,uniform_lag,15,energy_ablation_uniform_lag_seed15,co2_per_unit_energy,minimal,19,15.147197723388672,-0.03385005699643243,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7926891121238088,-0.6667098844566967,-0.6409280345037661,17.154583488338286,24208.54563674425
No Recon Regularization,ablation,no_recon_regularization,5,energy_ablation_no_recon_regularization_seed5,co2_per_unit_energy,minimal,21,14.92760944366455,-0.03386018116636861,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.792699236293745,-0.6667200086266328,-0.6409381586737023,17.088492025945605,24204.296255970625
CMDL,cmdl,,5,energy_cmdl_seed5,co2_per_unit_energy,minimal,21,14.927969932556152,-0.033862753281723425,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7927018084090998,-0.6667225807419876,-0.6409407307890571,17.088619652226107,24204.30609012383
No Recon Regularization,ablation,no_recon_regularization,2,energy_ablation_no_recon_regularization_seed2,co2_per_unit_energy,minimal,23,14.601370811462402,-0.034001911538138474,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7928409666655148,-0.6668617389984027,-0.6410798890454722,17.018546973886448,24183.936026406354
CMDL,cmdl,,2,energy_cmdl_seed2,co2_per_unit_energy,minimal,23,14.601435661315918,-0.03400301214948365,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.79284206727686,-0.6668628396097479,-0.6410809896568174,17.018573176479922,24183.936795698784
No AC Encoder,ablation,no_ac_encoder,10,energy_ablation_no_ac_encoder_seed10,co2_per_unit_energy,minimal,17,15.019856452941895,-0.03427895089560792,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7931180060229843,-0.6671387783558722,-0.6413569284029417,16.86803702203533,24204.691909990448
Plain LSTM,plain_lstm,,15,energy_lstm_seed15,co2_per_unit_energy,minimal,23,14.720819473266602,-0.03458275804876657,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7934218131761429,-0.6674425855090308,-0.6416607355561003,16.87958728028342,24207.208561221145
No AC Encoder,ablation,no_ac_encoder,1,energy_ablation_no_ac_encoder_seed1,co2_per_unit_energy,minimal,31,14.524144172668457,-0.03492637537164389,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7937654304990203,-0.6677862028319081,-0.6420043528789776,17.029813307120552,24184.400691425
Plain LSTM,plain_lstm,,2,energy_lstm_seed2,co2_per_unit_energy,minimal,25,14.848111152648926,-0.03559715471743963,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.794436209844816,-0.6684569821777039,-0.6426751322247733,17.023568209481592,24212.288915379777
CMDL,cmdl,,8,energy_cmdl_seed8,co2_per_unit_energy,minimal,22,15.445504188537598,-0.03576593621009738,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7946049913374738,-0.6686257636703616,-0.6428439137174311,17.021032228116663,24214.44592074405
No Recon Regularization,ablation,no_recon_regularization,8,energy_ablation_no_recon_regularization_seed8,co2_per_unit_energy,minimal,22,15.445488929748535,-0.035766410836047736,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7946054659634241,-0.668626238296312,-0.6428443883433814,17.02103186998731,24214.446185696826
Uniform Lag,ablation,uniform_lag,6,energy_ablation_uniform_lag_seed6,co2_per_unit_energy,minimal,28,14.892317771911621,-0.03612189546295086,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7949609505903272,-0.6689817229232151,-0.6431998729702846,17.101538471107443,24209.6935084515
No AC Encoder,ablation,no_ac_encoder,3,energy_ablation_no_ac_encoder_seed3,co2_per_unit_energy,minimal,18,15.242358207702637,-0.03614658547132369,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7949856405987,-0.6690064129315879,-0.6432245629786574,17.07955421269951,24211.736440062858
No Recon Regularization,ablation,no_recon_regularization,3,energy_ablation_no_recon_regularization_seed3,co2_per_unit_energy,minimal,20,15.447927474975586,-0.03830197346953468,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.797141028596911,-0.6711618009297989,-0.6453799509768684,17.07855723759868,24219.80403913971
CMDL,cmdl,,3,energy_cmdl_seed3,co2_per_unit_energy,minimal,20,15.448017120361328,-0.03830320407578924,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7971422592031656,-0.6711630315360535,-0.645381181583123,17.078575681296027,24219.80580683032
Uniform Lag,ablation,uniform_lag,5,energy_ablation_uniform_lag_seed5,co2_per_unit_energy,minimal,18,15.53896713256836,-0.0385276006939923,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.7973666558213687,-0.6713874281542566,-0.645605578201326,17.232979136747986,24217.279144935903
No AC Encoder,ablation,no_ac_encoder,15,energy_ablation_no_ac_encoder_seed15,co2_per_unit_energy,minimal,26,15.673894882202148,-0.042834587591440876,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.8016736427188172,-0.6756944150517051,-0.6499125650987746,17.505475340174257,24247.295031282443
No AC Encoder,ablation,no_ac_encoder,6,energy_ablation_no_ac_encoder_seed6,co2_per_unit_energy,minimal,25,15.34576416015625,-0.0432422465673525,0.7588390551273764,0.6328598274602643,0.6070779775073337,0.7588390551273764,-0.8020813016947289,-0.6761020740276168,-0.6503202240746863,17.297879610144985,24230.102428994385
