workbook_row_index,observed_block_code,global_year,global_county,prid__swedish_monetary_financial_institutions_updated_10_january_2025,prid__unnamed_1464_level_1,prid__unnamed_1465_level_1,prid__unnamed_1466_level_1,prid__unnamed_1467_level_1,prid__unnamed_1468_level_1,prid__unnamed_1469_level_1,prid__unnamed_1470_level_1,prid__unnamed_1471_level_1
32231,PRID,,,,,,,,,,,
32232,PRID,,,,,,,,,,,
32233,PRID,,,,,,,,,,,
32234,PRID,,,,,,,,,,,
32235,PRID,,,,,,,,,,,
32236,PRID,,,,,,,,,,,
32237,PRID,,,,,,,,,,,
32238,PRID,,,,,,,,,,,
32239,PRID,,,,,,,,,,,
32240,PRID,,,,,,,,,,,
32241,PRID,,,,,,,,,,,
32242,PRID,,,,,,,,,,,
32243,PRID,,,,,,,,,,,
32244,PRID,,,,,,,,,,,
32245,PRID,,,,,,,,,,,
32246,PRID,,,,,,,,,,,
32247,PRID,,,,,,,,,,,
32248,PRID,,,,,,,,,,,
32249,PRID,,,,,,,,,,,
32250,PRID,,,,,,,,,,,
32251,PRID,,,,,,,,,,,
32252,PRID,,,,,,,,,,,
32253,PRID,,,,,,,,,,,
32254,PRID,,,,,,,,,,,
32255,PRID,,,,,,,,,,,
32256,PRID,,,,,,,,,,,
32257,PRID,,,,,,,,,,,
32258,PRID,,,,,,,,,,,
32259,PRID,,,,,,,,,,,
32260,PRID,,,,,,,,,,,
32261,PRID,,,,,,,,,,,
32262,PRID,,,,,,,,,,,
32263,PRID,,,,,,,,,,,
32264,PRID,,,,,,,,,,,
32265,PRID,,,,,,,,,,,
32266,PRID,,,,,,,,,,,
32267,PRID,,,,,,,,,,,
32268,PRID,,,,,,,,,,,
32269,PRID,,,,,,,,,,,
32270,PRID,,,,,,,,,,,
32271,PRID,,,,,,,,,,,
32272,PRID,,,,,,,,,,,
32273,PRID,,,,,,,,,,,
32274,PRID,,,,,,,,,,,
32275,PRID,,,,,,,,,,,
32276,PRID,,,,,,,,,,,
32277,PRID,,,,,,,,,,,
32278,PRID,,,,,,,,,,,
32279,PRID,,,,,,,,,,,
32280,PRID,,,,,,,,,,,
32281,PRID,,,,,,,,,,,
32282,PRID,,,,,,,,,,,
32283,PRID,,,,,,,,,,,
32284,PRID,,,,,,,,,,,
32285,PRID,,,,,,,,,,,
32286,PRID,,,,,,,,,,,
32287,PRID,,,,,,,,,,,
32288,PRID,,,,,,,,,,,
32289,PRID,,,,,,,,,,,
32290,PRID,,,,,,,,,,,
32291,PRID,,,,,,,,,,,
32292,PRID,,,,,,,,,,,
32293,PRID,,,,,,,,,,,
32294,PRID,,,,,,,,,,,
32295,PRID,,,,,,,,,,,
32296,PRID,,,,,,,,,,,
32297,PRID,,,,,,,,,,,
32298,PRID,,,,,,,,,,,
32299,PRID,,,,,,,,,,,
32300,PRID,,,,,,,,,,,
32301,PRID,,,,,,,,,,,
32302,PRID,,,,,,,,,,,
32303,PRID,,,,,,,,,,,
32304,PRID,,,,,,,,,,,
32305,PRID,,,,,,,,,,,
32306,PRID,,,,,,,,,,,
32307,PRID,,,,,,,,,,,
32308,PRID,,,,,,,,,,,
32309,PRID,,,,,,,,,,,
32310,PRID,,,,,,,,,,,
32311,PRID,,,,,,,,,,,
32312,PRID,,,,,,,,,,,
32313,PRID,,,,,,,,,,,
32314,PRID,,,,,,,,,,,
32315,PRID,,,,,,,,,,,
32316,PRID,,,,,,,,,,,
32317,PRID,,,,,,,,,,,
32318,PRID,,,,,,,,,,,
32319,PRID,,,,,,,,,,,
32320,PRID,,,,,,,,,,,
32321,PRID,,,,,,,,,,,
32322,PRID,,,,,,,,,,,
32323,PRID,,,,,,,,,,,
32324,PRID,,,,,,,,,,,
32325,PRID,,,,,,,,,,,
32326,PRID,,,,,,,,,,,
32327,PRID,,,,,,,,,,,
32328,PRID,,,,,,,,,,,
32329,PRID,,,,,,,,,,,
32330,PRID,,,,,,,,,,,
32331,PRID,,,,,,,,,,,
32332,PRID,,,,,,,,,,,
32333,PRID,,,,,,,,,,,
32334,PRID,,,,,,,,,,,
32335,PRID,,,,,,,,,,,
32336,PRID,,,,,,,,,,,
32337,PRID,,,,,,,,,,,
32338,PRID,,,,,,,,,,,
32339,PRID,,,,,,,,,,,
32340,PRID,,,,,,,,,,,
32341,PRID,,,,,,,,,,,
32342,PRID,,,,,,,,,,,
32343,PRID,,,,,,,,,,,
32344,PRID,,,,,,,,,,,
32345,PRID,,,,,,,,,,,
32346,PRID,,,,,,,,,,,
32347,PRID,,,,,,,,,,,
32348,PRID,,,,,,,,,,,
32349,PRID,,,,,,,,,,,
32350,PRID,,,,,,,,,,,
32351,PRID,,,,,,,,,,,
32352,PRID,,,,,,,,,,,
32353,PRID,,,,,,,,,,,
32354,PRID,,,,,,,,,,,
32355,PRID,,,,,,,,,,,
32356,PRID,,,,,,,,,,,
32357,PRID,,,,,,,,,,,
32358,PRID,,,,,,,,,,,
32359,PRID,,,,,,,,,,,
32360,PRID,,,,,,,,,,,
32361,PRID,,,,,,,,,,,
32362,PRID,,,,,,,,,,,
32363,PRID,,,,,,,,,,,
32364,PRID,,,,,,,,,,,
32365,PRID,,,,,,,,,,,
32366,PRID,,,,,,,,,,,
32367,PRID,,,,,,,,,,,
32368,PRID,,,,,,,,,,,
32369,PRID,,,,,,,,,,,
32370,PRID,,,,,,,,,,,
32371,PRID,,,,,,,,,,,
32372,PRID,,,,,,,,,,,
32373,PRID,,,,,,,,,,,
32374,PRID,,,,,,,,,,,
32375,PRID,,,,,,,,,,,
32376,PRID,,,,,,,,,,,
32377,PRID,,,,,,,,,,,
32378,PRID,,,,,,,,,,,
32379,PRID,,,,,,,,,,,
32380,PRID,,,,,,,,,,,
32381,PRID,,,,,,,,,,,
32382,PRID,,,,,,,,,,,
32383,PRID,,,,,,,,,,,
32384,PRID,,,,,,,,,,,
32385,PRID,,,,,,,,,,,
32386,PRID,,,,,,,,,,,
32387,PRID,,,,,,,,,,,
32388,PRID,,,,,,,,,,,
32389,PRID,,,,,,,,,,,
32390,PRID,,,,,,,,,,,
32391,PRID,,,,,,,,,,,
32392,PRID,,,,,,,,,,,
32393,PRID,,,,,,,,,,,
32394,PRID,,,,,,,,,,,
32395,PRID,,,,,,,,,,,
32396,PRID,,,,,,,,,,,
32397,PRID,,,,,,,,,,,
32398,PRID,,,,,,,,,,,
32399,PRID,,,,,,,,,,,
32400,PRID,,,,,,,,,,,
32401,PRID,,,,,,,,,,,
32402,PRID,,,,,,,,,,,
32403,PRID,,,,,,,,,,,
32404,PRID,,,,,,,,,,,
32405,PRID,,,,,,,,,,,
32406,PRID,,,,,,,,,,,
32407,PRID,,,,,,,,,,,
32408,PRID,,,,,,,,,,,
32409,PRID,,,,,,,,,,,
32410,PRID,,,,,,,,,,,
32411,PRID,,,,,,,,,,,
32412,PRID,,,,,,,,,,,
32413,PRID,,,,,,,,,,,
32414,PRID,,,,,,,,,,,
32415,PRID,,,,,,,,,,,
32416,PRID,,,,,,,,,,,
32417,PRID,,,,,,,,,,,
32418,PRID,,,,,,,,,,,
32419,PRID,,,,,,,,,,,
32420,PRID,,,,,,,,,,,
32421,PRID,,,,,,,,,,,
32422,PRID,,,,,,,,,,,
32423,PRID,,,,,,,,,,,
32424,PRID,,,,,,,,,,,
32425,PRID,,,,,,,,,,,
32426,PRID,,,,,,,,,,,
32427,PRID,,,,,,,,,,,
32428,PRID,,,,,,,,,,,
32429,PRID,,,,,,,,,,,
32430,PRID,,,,,,,,,,,
32431,PRID,,,,,,,,,,,
32432,PRID,,,,,,,,,,,
32433,PRID,,,,,,,,,,,
32434,PRID,,,,,,,,,,,
32435,PRID,,,,,,,,,,,
32436,PRID,,,,,,,,,,,
32437,PRID,,,,,,,,,,,
32438,PRID,,,,,,,,,,,
32439,PRID,,,,,,,,,,,
32440,PRID,,,,,,,,,,,
32441,PRID,,,,,,,,,,,
32442,PRID,,,,,,,,,,,
32443,PRID,,,,,,,,,,,
32444,PRID,,,,,,,,,,,
32445,PRID,,,,,,,,,,,
32446,PRID,,,,,,,,,,,
32447,PRID,,,,,,,,,,,
32448,PRID,,,,,,,,,,,
32449,PRID,,,,,,,,,,,
32450,PRID,,,,,,,,,,,
32451,PRID,,,,,,,,,,,
32452,PRID,,,,,,,,,,,
32453,PRID,,,,,,,,,,,
32454,PRID,,,,,,,,,,,
32455,PRID,,,,,,,,,,,
32456,PRID,,,,,,,,,,,
32457,PRID,,,,,,,,,,,
32458,PRID,,,,,,,,,,,
32459,PRID,,,,,,,,,,,
32460,PRID,,,,,,,,,,,
32461,PRID,,,,,,,,,,,
32462,PRID,,,,,,,,,,,
32463,PRID,,,,,,,,,,,
32464,PRID,,,,,,,,,,,
32465,PRID,,,,,,,,,,,
32466,PRID,,,,,,,,,,,
32467,PRID,,,,,,,,,,,
32468,PRID,,,,,,,,,,,
32469,PRID,,,,,,,,,,,
32470,PRID,,,,,,,,,,,
32471,PRID,,,,,,,,,,,
32472,PRID,,,,,,,,,,,
32473,PRID,,,,,,,,,,,
32474,PRID,,,,,,,,,,,
32475,PRID,,,,,,,,,,,
32476,PRID,,,,,,,,,,,
32477,PRID,,,,,,,,,,,
32478,PRID,,,,,,,,,,,
32479,PRID,,,,,,,,,,,
32480,PRID,,,,,,,,,,,
32481,PRID,,,,,,,,,,,
32482,PRID,,,,,,,,,,,
32483,PRID,,,,,,,,,,,
32484,PRID,,,,,,,,,,,
32485,PRID,,,,,,,,,,,
32486,PRID,,,,,,,,,,,
32487,PRID,,,,,,,,,,,
32488,PRID,,,,,,,,,,,
32489,PRID,,,,,,,,,,,
32490,PRID,,,,,,,,,,,
32491,PRID,,,,,,,,,,,
32492,PRID,,,,,,,,,,,
32493,PRID,,,,,,,,,,,
32494,PRID,,,,,,,,,,,
32495,PRID,,,,,,,,,,,
32496,PRID,,,,,,,,,,,
32497,PRID,,,,,,,,,,,
32498,PRID,,,,,,,,,,,
32499,PRID,,,,,,,,,,,
32500,PRID,,,,,,,,,,,
32501,PRID,,,,,,,,,,,
32502,PRID,,,,,,,,,,,
32503,PRID,,,,,,,,,,,
32504,PRID,,,,,,,,,,,
32505,PRID,,,,,,,,,,,
32506,PRID,,,,,,,,,,,
32507,PRID,,,,,,,,,,,
32508,PRID,,,,,,,,,,,
32509,PRID,,,,,,,,,,,
32510,PRID,,,,,,,,,,,
32511,PRID,,,,,,,,,,,
32512,PRID,,,,,,,,,,,
32513,PRID,,,,,,,,,,,
32514,PRID,,,,,,,,,,,
32515,PRID,,,,,,,,,,,
32516,PRID,,,,,,,,,,,
32517,PRID,,,,,,,,,,,
32518,PRID,,,,,,,,,,,
32519,PRID,,,,,,,,,,,
32520,PRID,,,,,,,,,,,
32521,PRID,,,,,,,,,,,
32522,PRID,,,,,,,,,,,
32523,PRID,,,,,,,,,,,
32524,PRID,,,,,,,,,,,
32525,PRID,,,,,,,,,,,
32526,PRID,,,,,,,,,,,
32527,PRID,,,,,,,,,,,
32528,PRID,,,,,,,,,,,
32529,PRID,,,,,,,,,,,
32530,PRID,,,,,,,,,,,
32531,PRID,,,,,,,,,,,
32532,PRID,,,,,,,,,,,
32533,PRID,,,,,,,,,,,
32534,PRID,,,,,,,,,,,
32535,PRID,,,,,,,,,,,
32536,PRID,,,,,,,,,,,
32537,PRID,,,,,,,,,,,
32538,PRID,,,,,,,,,,,
32539,PRID,,,,,,,,,,,
32540,PRID,,,,,,,,,,,
32541,PRID,,,,,,,,,,,
32542,PRID,,,,,,,,,,,
32543,PRID,,,,,,,,,,,
32544,PRID,,,,,,,,,,,
32545,PRID,,,,,,,,,,,
32546,PRID,,,,,,,,,,,
32547,PRID,,,,,,,,,,,
32548,PRID,,,,,,,,,,,
32549,PRID,,,,,,,,,,,
32550,PRID,,,,,,,,,,,
32551,PRID,,,,,,,,,,,
32552,PRID,,,,,,,,,,,
32553,PRID,,,,,,,,,,,
32554,PRID,,,,,,,,,,,
32555,PRID,,,,,,,,,,,
32556,PRID,,,,,,,,,,,
32557,PRID,,,,,,,,,,,
32558,PRID,,,,,,,,,,,
32559,PRID,,,,,,,,,,,
32560,PRID,,,,,,,,,,,
32561,PRID,,,,,,,,,,,
32562,PRID,,,,,,,,,,,
32563,PRID,,,,,,,,,,,
32564,PRID,,,,,,,,,,,
32565,PRID,,,,,,,,,,,
32566,PRID,,,,,,,,,,,
32567,PRID,,,,,,,,,,,
32568,PRID,,,,,,,,,,,
32569,PRID,,,,,,,,,,,
32570,PRID,,,,,,,,,,,
32571,PRID,,,,,,,,,,,
32572,PRID,,,,,,,,,,,
32573,PRID,,,,,,,,,,,
32574,PRID,,,,,,,,,,,
32575,PRID,,,,,,,,,,,
32576,PRID,,,,,,,,,,,
32577,PRID,,,,,,,,,,,
32578,PRID,,,,,,,,,,,
32579,PRID,,,,,,,,,,,
32580,PRID,,,,,,,,,,,
32581,PRID,,,,,,,,,,,
32582,PRID,,,,,,,,,,,
32583,PRID,,,,,,,,,,,
32584,PRID,,,,,,,,,,,
32585,PRID,,,,,,,,,,,
32586,PRID,,,,,,,,,,,
32587,PRID,,,,,,,,,,,
32588,PRID,,,,,,,,,,,
32589,PRID,,,,,,,,,,,
32590,PRID,,,,,,,,,,,
32591,PRID,,,,,,,,,,,
32592,PRID,,,,,,,,,,,
32593,PRID,,,,,,,,,,,
32594,PRID,,,,,,,,,,,
32595,PRID,,,,,,,,,,,
32596,PRID,,,,,,,,,,,
32597,PRID,,,,,,,,,,,
32598,PRID,,,,,,,,,,,
32599,PRID,,,,,,,,,,,
32600,PRID,,,,,,,,,,,
32601,PRID,,,,,,,,,,,
32602,PRID,,,,,,,,,,,
32603,PRID,,,,,,,,,,,
32604,PRID,,,,,,,,,,,
32605,PRID,,,,,,,,,,,
32606,PRID,,,,,,,,,,,
32607,PRID,,,,,,,,,,,
32608,PRID,,,,,,,,,,,
32609,PRID,,,,,,,,,,,
32610,PRID,,,,,,,,,,,
32611,PRID,,,,,,,,,,,
32612,PRID,,,,,,,,,,,
32613,PRID,,,,,,,,,,,
32614,PRID,,,,,,,,,,,
32615,PRID,,,,,,,,,,,
32616,PRID,,,,,,,,,,,
32617,PRID,,,,,,,,,,,
32618,PRID,,,,,,,,,,,
32619,PRID,,,,,,,,,,,
32620,PRID,,,,,,,,,,,
32621,PRID,,,,,,,,,,,
32622,PRID,,,,,,,,,,,
32623,PRID,,,,,,,,,,,
32624,PRID,,,,,,,,,,,
32625,PRID,,,,,,,,,,,
32626,PRID,,,,,,,,,,,
32627,PRID,,,,,,,,,,,
32628,PRID,,,,,,,,,,,
32629,PRID,,,,,,,,,,,
32630,PRID,,,,,,,,,,,
32631,PRID,,,,,,,,,,,
32632,PRID,,,,,,,,,,,
32633,PRID,,,,,,,,,,,
32634,PRID,,,,,,,,,,,
32635,PRID,,,,,,,,,,,
32636,PRID,,,,,,,,,,,
32637,PRID,,,,,,,,,,,
32638,PRID,,,,,,,,,,,
32639,PRID,,,,,,,,,,,
32640,PRID,,,,,,,,,,,
32641,PRID,,,,,,,,,,,
32642,PRID,,,,,,,,,,,
32643,PRID,,,,,,,,,,,
32644,PRID,,,,,,,,,,,
32645,PRID,,,,,,,,,,,
32646,PRID,,,,,,,,,,,
32647,PRID,,,,,,,,,,,
32648,PRID,,,,,,,,,,,
32649,PRID,,,,,,,,,,,
32650,PRID,,,,,,,,,,,
32651,PRID,,,,,,,,,,,
32652,PRID,,,,,,,,,,,
32653,PRID,,,,,,,,,,,
32654,PRID,,,,,,,,,,,
32655,PRID,,,,,,,,,,,
32656,PRID,,,,,,,,,,,
32657,PRID,,,,,,,,,,,
32658,PRID,,,,,,,,,,,
32659,PRID,,,,,,,,,,,
32660,PRID,,,,,,,,,,,
32661,PRID,,,,,,,,,,,
32662,PRID,,,,,,,,,,,
32663,PRID,,,,,,,,,,,
32664,PRID,,,,,,,,,,,
32665,PRID,,,,,,,,,,,
32666,PRID,,,,,,,,,,,
32667,PRID,,,,,,,,,,,
32668,PRID,,,,,,,,,,,
32669,PRID,,,,,,,,,,,
32670,PRID,,,,,,,,,,,
32671,PRID,,,,,,,,,,,
32672,PRID,,,,,,,,,,,
32673,PRID,,,,,,,,,,,
32674,PRID,,,,,,,,,,,
32675,PRID,,,,,,,,,,,
32676,PRID,,,,,,,,,,,
32677,PRID,,,,,,,,,,,
32678,PRID,,,,,,,,,,,
32679,PRID,,,,,,,,,,,
32680,PRID,,,,,,,,,,,
32681,PRID,,,,,,,,,,,
32682,PRID,,,,,,,,,,,
32683,PRID,,,,,,,,,,,
32684,PRID,,,,,,,,,,,
32685,PRID,,,,,,,,,,,
32686,PRID,,,,,,,,,,,
32687,PRID,,,,,,,,,,,
32688,PRID,,,,,,,,,,,
32689,PRID,,,,,,,,,,,
32690,PRID,,,,,,,,,,,
32691,PRID,,,,,,,,,,,
32692,PRID,,,,,,,,,,,
32693,PRID,,,,,,,,,,,
32694,PRID,,,,,,,,,,,
32695,PRID,,,,,,,,,,,
32696,PRID,,,,,,,,,,,
32697,PRID,,,,,,,,,,,
32698,PRID,,,,,,,,,,,
32699,PRID,,,,,,,,,,,
32700,PRID,,,,,,,,,,,
32701,PRID,,,,,,,,,,,
32702,PRID,,,,,,,,,,,
32703,PRID,,,,,,,,,,,
32704,PRID,,,,,,,,,,,
32705,PRID,,,,,,,,,,,
32706,PRID,,,,,,,,,,,
32707,PRID,,,,,,,,,,,
32708,PRID,,,,,,,,,,,
32709,PRID,,,,,,,,,,,
32710,PRID,,,,,,,,,,,
32711,PRID,,,,,,,,,,,
32712,PRID,,,,,,,,,,,
32713,PRID,,,,,,,,,,,
32714,PRID,,,,,,,,,,,
32715,PRID,,,,,,,,,,,
32716,PRID,,,,,,,,,,,
32717,PRID,,,,,,,,,,,
32718,PRID,,,,,,,,,,,
32719,PRID,,,,,,,,,,,
32720,PRID,,,,,,,,,,,
32721,PRID,,,,,,,,,,,
32722,PRID,,,,,,,,,,,
32723,PRID,,,,,,,,,,,
32724,PRID,,,,,,,,,,,
32725,PRID,,,,,,,,,,,
32726,PRID,,,,,,,,,,,
32727,PRID,,,,,,,,,,,
32728,PRID,,,,,,,,,,,
32729,PRID,,,,,,,,,,,
32730,PRID,,,,,,,,,,,
32731,PRID,,,,,,,,,,,
32732,PRID,,,,,,,,,,,
32733,PRID,,,,,,,,,,,
32734,PRID,,,,,,,,,,,
32735,PRID,,,,,,,,,,,
32736,PRID,,,,,,,,,,,
32737,PRID,,,,,,,,,,,
32738,PRID,,,,,,,,,,,
32739,PRID,,,,,,,,,,,
32740,PRID,,,,,,,,,,,
32741,PRID,,,,,,,,,,,
32742,PRID,,,,,,,,,,,
32743,PRID,,,,,,,,,,,
32744,PRID,,,,,,,,,,,
32745,PRID,,,,,,,,,,,
32746,PRID,,,,,,,,,,,
32747,PRID,,,,,,,,,,,
32748,PRID,,,,,,,,,,,
32749,PRID,,,,,,,,,,,
32750,PRID,,,,,,,,,,,
32751,PRID,,,,,,,,,,,
32752,PRID,,,,,,,,,,,
32753,PRID,,,,,,,,,,,
32754,PRID,,,,,,,,,,,
32755,PRID,,,,,,,,,,,
32756,PRID,,,,,,,,,,,
32757,PRID,,,,,,,,,,,
32758,PRID,,,,,,,,,,,
32759,PRID,,,,,,,,,,,
32760,PRID,,,,,,,,,,,
32761,PRID,,,,,,,,,,,
32762,PRID,,,,,,,,,,,
32763,PRID,,,,,,,,,,,
32764,PRID,,,,,,,,,,,
32765,PRID,,,,,,,,,,,
32766,PRID,,,,,,,,,,,
32767,PRID,,,,,,,,,,,
32768,PRID,,,,,,,,,,,
32769,PRID,,,,,,,,,,,
32770,PRID,,,,,,,,,,,
32771,PRID,,,,,,,,,,,
32772,PRID,,,,,,,,,,,
32773,PRID,,,,,,,,,,,
32774,PRID,,,,,,,,,,,
32775,PRID,,,,,,,,,,,
32776,PRID,,,,,,,,,,,
32777,PRID,,,,,,,,,,,
32778,PRID,,,,,,,,,,,
32779,PRID,,,,,,,,,,,
32780,PRID,,,,,,,,,,,
32781,PRID,,,,,,,,,,,
32782,PRID,,,,,,,,,,,
32783,PRID,,,,,,,,,,,
32784,PRID,,,,,,,,,,,
32785,PRID,,,,,,,,,,,
32786,PRID,,,,,,,,,,,
32787,PRID,,,,,,,,,,,
32788,PRID,,,,,,,,,,,
32789,PRID,,,,,,,,,,,
32790,PRID,,,,,,,,,,,
32791,PRID,,,,,,,,,,,
32792,PRID,,,,,,,,,,,
32793,PRID,,,,,,,,,,,
32794,PRID,,,,,,,,,,,
32795,PRID,,,,,,,,,,,
32796,PRID,,,,,,,,,,,
32797,PRID,,,,,,,,,,,
32798,PRID,,,,,,,,,,,
32799,PRID,,,,,,,,,,,
32800,PRID,,,,,,,,,,,
32801,PRID,,,,,,,,,,,
32802,PRID,,,,,,,,,,,
32803,PRID,,,,,,,,,,,
32804,PRID,,,,,,,,,,,
32805,PRID,,,,,,,,,,,
32806,PRID,,,,,,,,,,,
32807,PRID,,,,,,,,,,,
32808,PRID,,,,,,,,,,,
32809,PRID,,,,,,,,,,,
32810,PRID,,,,,,,,,,,
32811,PRID,,,,,,,,,,,
32812,PRID,,,,,,,,,,,
32813,PRID,,,,,,,,,,,
32814,PRID,,,,,,,,,,,
32815,PRID,,,,,,,,,,,
32816,PRID,,,,,,,,,,,
32817,PRID,,,,,,,,,,,
32818,PRID,,,,,,,,,,,
32819,PRID,,,,,,,,,,,
32820,PRID,,,,,,,,,,,
32821,PRID,,,,,,,,,,,
32822,PRID,,,,,,,,,,,
32823,PRID,,,,,,,,,,,
32824,PRID,,,,,,,,,,,
32825,PRID,,,,,,,,,,,
32826,PRID,,,,,,,,,,,
32827,PRID,,,,,,,,,,,
32828,PRID,,,,,,,,,,,
32829,PRID,,,,,,,,,,,
32830,PRID,,,,,,,,,,,
32831,PRID,,,,,,,,,,,
32832,PRID,,,,,,,,,,,
32833,PRID,,,,,,,,,,,
32834,PRID,,,,,,,,,,,
32835,PRID,,,,,,,,,,,
32836,PRID,,,,,,,,,,,
32837,PRID,,,,,,,,,,,
32838,PRID,,,,,,,,,,,
32839,PRID,,,,,,,,,,,
32840,PRID,,,,,,,,,,,
32841,PRID,,,,,,,,,,,
32842,PRID,,,,,,,,,,,
32843,PRID,,,,,,,,,,,
32844,PRID,,,,,,,,,,,
32845,PRID,,,,,,,,,,,
32846,PRID,,,,,,,,,,,
32847,PRID,,,,,,,,,,,
32848,PRID,,,,,,,,,,,
32849,PRID,,,,,,,,,,,
32850,PRID,,,,,,,,,,,
32851,PRID,,,,,,,,,,,
32852,PRID,,,,,,,,,,,
32853,PRID,,,,,,,,,,,
32854,PRID,,,,,,,,,,,
32855,PRID,,,,,,,,,,,
32856,PRID,,,,,,,,,,,
32857,PRID,,,,,,,,,,,
32858,PRID,,,,,,,,,,,
32859,PRID,,,,,,,,,,,
32860,PRID,,,,,,,,,,,
32861,PRID,,,,,,,,,,,
32862,PRID,,,,,,,,,,,
32863,PRID,,,,,,,,,,,
32864,PRID,,,,,,,,,,,
32865,PRID,,,,,,,,,,,
32866,PRID,,,,,,,,,,,
32867,PRID,,,,,,,,,,,
32868,PRID,,,,,,,,,,,
32869,PRID,,,,,,,,,,,
32870,PRID,,,,,,,,,,,
32871,PRID,,,,,,,,,,,
32872,PRID,,,,,,,,,,,
32873,PRID,,,,,,,,,,,
32874,PRID,,,,,,,,,,,
32875,PRID,,,,,,,,,,,
32876,PRID,,,,,,,,,,,
32877,PRID,,,,,,,,,,,
32878,PRID,,,,,,,,,,,
32879,PRID,,,,,,,,,,,
32880,PRID,,,,,,,,,,,
32881,PRID,,,,,,,,,,,
32882,PRID,,,,,,,,,,,
32883,PRID,,,,,,,,,,,
32884,PRID,,,,,,,,,,,
32885,PRID,,,,,,,,,,,
32886,PRID,,,,,,,,,,,
32887,PRID,,,,,,,,,,,
32888,PRID,,,,,,,,,,,
32889,PRID,,,,,,,,,,,
32890,PRID,,,,,,,,,,,
32891,PRID,,,,,,,,,,,
32892,PRID,,,,,,,,,,,
32893,PRID,,,,,,,,,,,
32894,PRID,,,,,,,,,,,
32895,PRID,,,,,,,,,,,
32896,PRID,,,,,,,,,,,
32897,PRID,,,,,,,,,,,
32898,PRID,,,,,,,,,,,
32899,PRID,,,,,,,,,,,
32900,PRID,,,,,,,,,,,
32901,PRID,,,,,,,,,,,
32902,PRID,,,,,,,,,,,
32903,PRID,,,,,,,,,,,
32904,PRID,,,,,,,,,,,
32905,PRID,,,,,,,,,,,
32906,PRID,,,,,,,,,,,
32907,PRID,,,,,,,,,,,
32908,PRID,,,,,,,,,,,
32909,PRID,,,,,,,,,,,
32910,PRID,,,,,,,,,,,
32911,PRID,,,,,,,,,,,
32912,PRID,,,,,,,,,,,
32913,PRID,,,,,,,,,,,
32914,PRID,,,,,,,,,,,
32915,PRID,,,,,,,,,,,
32916,PRID,,,,,,,,,,,
32917,PRID,,,,,,,,,,,
32918,PRID,,,,,,,,,,,
32919,PRID,,,,,,,,,,,
32920,PRID,,,,,,,,,,,
32921,PRID,,,,,,,,,,,
32922,PRID,,,,,,,,,,,
32923,PRID,,,,,,,,,,,
32924,PRID,,,,,,,,,,,
32925,PRID,,,,,,,,,,,
32926,PRID,,,,,,,,,,,
32927,PRID,,,,,,,,,,,
32928,PRID,,,,,,,,,,,
32929,PRID,,,,,,,,,,,
32930,PRID,,,,,,,,,,,
32931,PRID,,,,,,,,,,,
32932,PRID,,,,,,,,,,,
32933,PRID,,,,,,,,,,,
32934,PRID,,,,,,,,,,,
32935,PRID,,,,,,,,,,,
32936,PRID,,,,,,,,,,,
32937,PRID,,,,,,,,,,,
32938,PRID,,,,,,,,,,,
32939,PRID,,,,,,,,,,,
32940,PRID,,,,,,,,,,,
32941,PRID,,,,,,,,,,,
32942,PRID,,,,,,,,,,,
32943,PRID,,,,,,,,,,,
32944,PRID,,,,,,,,,,,
32945,PRID,,,,,,,,,,,
32946,PRID,,,,,,,,,,,
32947,PRID,,,,,,,,,,,
32948,PRID,,,,,,,,,,,
32949,PRID,,,,,,,,,,,
32950,PRID,,,,,,,,,,,
32951,PRID,,,,,,,,,,,
32952,PRID,,,,,,,,,,,
32953,PRID,,,,,,,,,,,
32954,PRID,,,,,,,,,,,
32955,PRID,,,,,,,,,,,
32956,PRID,,,,,,,,,,,
32957,PRID,,,,,,,,,,,
32958,PRID,,,,,,,,,,,
32959,PRID,,,,,,,,,,,
32960,PRID,,,,,,,,,,,
32961,PRID,,,,,,,,,,,
32962,PRID,,,,,,,,,,,
32963,PRID,,,,,,,,,,,
32964,PRID,,,,,,,,,,,
32965,PRID,,,,,,,,,,,
32966,PRID,,,,,,,,,,,
32967,PRID,,,,,,,,,,,
32968,PRID,,,,,,,,,,,
32969,PRID,,,,,,,,,,,
32970,PRID,,,,,,,,,,,
32971,PRID,,,,,,,,,,,
32972,PRID,,,,,,,,,,,
32973,PRID,,,,,,,,,,,
32974,PRID,,,,,,,,,,,
32975,PRID,,,,,,,,,,,
32976,PRID,,,,,,,,,,,
32977,PRID,,,,,,,,,,,
32978,PRID,,,,,,,,,,,
32979,PRID,,,,,,,,,,,
32980,PRID,,,,,,,,,,,
32981,PRID,,,,,,,,,,,
32982,PRID,,,,,,,,,,,
32983,PRID,,,,,,,,,,,
32984,PRID,,,,,,,,,,,
32985,PRID,,,,,,,,,,,
32986,PRID,,,,,,,,,,,
32987,PRID,,,,,,,,,,,
32988,PRID,,,,,,,,,,,
32989,PRID,,,,,,,,,,,
32990,PRID,,,,,,,,,,,
32991,PRID,,,,,,,,,,,
32992,PRID,,,,,,,,,,,
32993,PRID,,,,,,,,,,,
32994,PRID,,,,,,,,,,,
32995,PRID,,,,,,,,,,,
32996,PRID,,,,,,,,,,,
32997,PRID,,,,,,,,,,,
32998,PRID,,,,,,,,,,,
