workbook_row_index,observed_block_code,global_year,global_county,rydgdp__unnamed_810_level_1,rydgdp__unnamed_811_level_1,rydgdp__2019,rydgdp__2020,rydgdp__2021,rydgdp__2022,rydgdp__2023,rydgdp__2019_1,rydgdp__2020_1,rydgdp__2021_1,rydgdp__2022_1,rydgdp__2023_1,rydgdp__unnamed_822_level_1,rydgdp__unnamed_823_level_1,rydgdp__2019_2,rydgdp__2020_2,rydgdp__2021_2,rydgdp__2022_2,rydgdp__unnamed_828_level_1,rydgdp__unnamed_829_level_1,rydgdp__current_prices_million_sek,rydgdp__unnamed_831_level_1,rydgdp__unnamed_832_level_1,rydgdp__unnamed_833_level_1,rydgdp__unnamed_834_level_1,rydgdp__current_prices_thousand_sek_per_capita,rydgdp__unnamed_836_level_1,rydgdp__unnamed_837_level_1,rydgdp__unnamed_838_level_1,rydgdp__unnamed_839_level_1,rydgdp__unnamed_840_level_1,rydgdp__unnamed_841_level_1,rydgdp__2019_3,rydgdp__2020_3,rydgdp__2021_3,rydgdp__2022_3,rydgdp__unnamed_846_level_1,rydgdp__grdp_current_prices_million_sek,rydgdp__unnamed_848_level_1,rydgdp__unnamed_849_level_1,rydgdp__unnamed_850_level_1,rydgdp__grdp_per_capita_thousand_sek,rydgdp__unnamed_852_level_1,rydgdp__unnamed_853_level_1,rydgdp__unnamed_854_level_1,rydgdp__grdp_per_employed_current_prices_thousand_sek,rydgdp__unnamed_856_level_1,rydgdp__unnamed_857_level_1,rydgdp__unnamed_858_level_1,rydgdp__unnamed_859_level_1,rydgdp__grdp_current_prices_million_sek_1,rydgdp__unnamed_861_level_1,rydgdp__unnamed_862_level_1,rydgdp__unnamed_863_level_1,rydgdp__unnamed_864_level_1,rydgdp__grdp_annual_change_in_volume_percent,rydgdp__unnamed_866_level_1,rydgdp__unnamed_867_level_1,rydgdp__unnamed_868_level_1,rydgdp__unnamed_869_level_1,rydgdp__grdp_per_capita_thousand_sek_1,rydgdp__unnamed_871_level_1,rydgdp__unnamed_872_level_1,rydgdp__unnamed_873_level_1,rydgdp__unnamed_874_level_1,rydgdp__grdp_per_employed_current_prices_thousand_sek_1,rydgdp__unnamed_876_level_1,rydgdp__unnamed_877_level_1,rydgdp__unnamed_878_level_1,rydgdp__unnamed_879_level_1,rydgdp__average_number_of_employed_thousand_of_persons,rydgdp__unnamed_881_level_1,rydgdp__unnamed_882_level_1,rydgdp__unnamed_883_level_1,rydgdp__unnamed_884_level_1,rydgdp__unnamed_885_level_1,rydgdp__grdp_current_prices_million_sek_2,rydgdp__unnamed_887_level_1,rydgdp__unnamed_888_level_1,rydgdp__unnamed_889_level_1,rydgdp__unnamed_890_level_1,rydgdp__grdp_annual_change_in_volume_percent_1,rydgdp__unnamed_892_level_1,rydgdp__unnamed_893_level_1,rydgdp__unnamed_894_level_1,rydgdp__unnamed_895_level_1,rydgdp__grdp_per_capita_thousand_sek_2,rydgdp__unnamed_897_level_1,rydgdp__unnamed_898_level_1,rydgdp__unnamed_899_level_1,rydgdp__unnamed_900_level_1,rydgdp__grdp_per_employed_current_prices_thousand_sek_2,rydgdp__unnamed_902_level_1,rydgdp__unnamed_903_level_1,rydgdp__unnamed_904_level_1,rydgdp__unnamed_905_level_1,rydgdp__average_number_of_employed_thousand_of_persons_1,rydgdp__unnamed_907_level_1,rydgdp__unnamed_908_level_1,rydgdp__unnamed_909_level_1,rydgdp__unnamed_910_level_1,rydgdp__unnamed_911_level_1,rydgdp__unnamed_912_level_1,rydgdp__1995,rydgdp__1996,rydgdp__1997,rydgdp__1998,rydgdp__1999,rydgdp__2000,rydgdp__2001,rydgdp__2002,rydgdp__2003,rydgdp__2004,rydgdp__2005,rydgdp__2006,rydgdp__2007,rydgdp__2008,rydgdp__2009,rydgdp__2010,rydgdp__2011,rydgdp__2012,rydgdp__2013,rydgdp__2014,rydgdp__2015,rydgdp__2016,rydgdp__2017,rydgdp__2018,rydgdp__2019_4,rydgdp__2020_4,rydgdp__2021_4,rydgdp__2022_4,rydgdp__2023_2,rydgdp__2024
10,RYDGDP,2006.0,SE122 Södermanland,,"disposable income, net ",2392239.0,2389687.0,2543295.0,2729266.0,2866997.0,233.0,231.0,244.0,260.0,272.0,SE12 East-Central Sweden,total economy,196256,206346,182943,232788,,"other current transfers, payable ",94314.0,99193.0,100989.0,106970.0,113514.0,9.0,10.0,10.0,10.0,11.0,RIKS2 Eastern Central Sweden,total economy,196256,206346,182943,232788,0128 Salem,2426.0,2342.0,2298.0,2579.0,145,139,134,149,837.0,937.0,851.0,921.0,10 Blekinge county,61080.0,62650.0,68767.0,69069.0,72882.0,-0.2,0.6,9.0,-6.1,-2.2,383,393,433,435,460,846.0,874.0,956.0,942.0,994.0,72.2,71.7,71.9,73.3,73.3,SE21 Småland and islands,357842.0,356614.0,397723.0,422352.0,446002.0,0.6,-2.3,8.3,0.1,-1.0,413,409,454,480,506,825.0,822.0,908.0,934.0,984.0,433.8,433.7,438.0,452.2,453.3,,"III.1.1.D91.PAY Kapitalskatter, användning",2173,1553,2016,2149,2381,2787,2786,2975,2490,2551,1092,120,23,16,2,10,3,-4,-4,2,0,0,0,0,0,0,0,0,0,0
11,RYDGDP,2006.0,SE122 Södermanland,SE11 Stockholm,"operating surplus and mixed income, net ",45872.0,40001.0,35696.0,36717.0,43922.0,19.0,17.0,15.0,15.0,18.0,,A01-F43 producers of goods,67612,70597,48044,69751,,"disposable income, net ",2392239.0,2389687.0,2543295.0,2729266.0,2866997.0,233.0,231.0,244.0,260.0,272.0,,A01-F43 producers of goods,67612,70597,48044,69751,0136 Haninge,26932.0,27284.0,29546.0,29194.0,296,294,312,302,836.0,837.0,885.0,898.0,12 Skåne county,579610.0,588476.0,627957.0,675351.0,737834.0,3.6,-0.5,4.1,1.2,3.1,423,425,450,480,520,893.0,915.0,964.0,994.0,1076.0,649.3,643.3,651.2,679.6,685.6,SE211 Jönköping county,155538.0,156855.0,173507.0,180626.0,193215.0,0.7,-1.6,8.1,-1.5,-0.3,429,431,474,491,524,825.0,827.0,902.0,917.0,977.0,188.6,189.7,192.3,196.9,197.8,,"III.1.1.D9N.PAY Investeringsbidrag och övriga kapitaltransfereringar, användning",15762,20101,16411,10866,14212,30960,33075,25753,18210,12436,17411,11225,13963,14974,14167,13693,17104,33172,25884,25320,27567,25208,21059,25322,32245,50779,42165,56112,55877,77819
12,RYDGDP,2006.0,SE122 Södermanland,,compensation of employees ,675850.0,694562.0,739876.0,791209.0,845070.0,286.0,291.0,308.0,326.0,345.0,,G45-T98 producers of services,89607,94601,94548,118517,01 Stockholm county,"operating surplus and mixed income, net ",45872.0,40001.0,35696.0,36717.0,43922.0,19.0,17.0,15.0,15.0,18.0,,G45-T98 producers of services,89607,94601,94548,118517,0138 Tyresö,9850.0,10129.0,10467.0,11935.0,204,209,214,243,857.0,858.0,872.0,986.0,13 Halland county,125794.0,126584.0,138784.0,147852.0,152468.0,2.4,-0.3,5.1,-0.7,-2.2,379,378,410,433,444,821.0,823.0,886.0,924.0,946.0,153.2,153.9,156.6,160.0,161.1,SE212 Kronoberg county,90233.0,88921.0,101439.0,112849.0,112602.0,-0.7,-3.7,10.5,5.9,-6.3,450,440,500,554,552,870.0,866.0,977.0,1043.0,1052.0,103.7,102.7,103.8,108.2,107.0,,"III.1.1.D92.PAY Investeringsbidrag, användning",11507,10930,9629,5225,5046,5891,5633,6631,5451,6046,7637,7085,8046,7306,7221,6672,7169,7628,7038,6269,6829,6442,4204,7190,6519,7587,12669,16971,15139,13652
13,RYDGDP,2006.0,SE122 Södermanland,,"property income, receivable ",120150.0,92424.0,129811.0,147785.0,176927.0,51.0,39.0,54.0,61.0,72.0,,unallocated,..,..,..,..,,compensation of employees ,675850.0,694562.0,739876.0,791209.0,845070.0,286.0,291.0,308.0,326.0,345.0,,unallocated,..,..,..,..,0139 Upplands-Bro,9370.0,10455.0,11468.0,12786.0,323,351,374,406,928.0,886.0,940.0,1023.0,14 Västra Götaland county,850135.0,827415.0,901569.0,979342.0,1057444.0,2.2,-4.8,7.5,2.1,1.1,495,478,518,559,600,945.0,941.0,1009.0,1063.0,1128.0,899.2,879.1,893.5,921.5,937.3,SE213 Kalmar county,90292.0,89388.0,99988.0,104911.0,114351.0,0.7,-2.1,7.9,-2.7,2.7,368,364,405,424,463,814.0,810.0,903.0,918.0,988.0,110.9,110.3,110.7,114.3,115.7,,"III.1.1.D99.PAY Andra kapitaltransfereringar, användning",4255,9171,6782,5641,9166,25069,27442,19122,12759,6390,9774,4140,5917,7668,6946,7021,9935,25544,18846,19051,20738,18766,16855,18132,25726,43192,29496,39141,40738,64167
14,RYDGDP,2006.0,SE122 Södermanland,,"property income, payable ",14676.0,13422.0,10402.0,20521.0,60581.0,6.0,6.0,4.0,8.0,25.0,,government and NPISH,39037,41148,40351,44520,,"property income, receivable ",120150.0,92424.0,129811.0,147785.0,176927.0,51.0,39.0,54.0,61.0,72.0,,government and NPISH,39037,41148,40351,44520,0140 Nykvarn,2791.0,2939.0,3029.0,3307.0,254,264,267,286,930.0,948.0,1044.0,1033.0,17 Värmland county,108188.0,106896.0,119378.0,138287.0,143204.0,1.4,-0.9,6.3,6.3,-1.3,384,378,422,488,505,853.0,847.0,936.0,1076.0,1089.0,126.9,126.2,127.6,128.5,131.5,SE214 Gotland county,21779.0,21450.0,22789.0,23966.0,25834.0,5.9,-2.6,2.6,-1.7,2.0,366,358,376,392,423,712.0,692.0,730.0,731.0,788.0,30.6,31.0,31.2,32.8,32.8,,"III.1.1.P51c.REC Kapitalförslitning, tillgång",256816,271570,289080,310217,336304,366716,394970,415129,423108,435839,454145,476750,503746,546939,572187,574309,583422,602817,617485,643832,675428,701707,742408,788010,823289,851746,908985,1028612,1126407,1174810
15,RYDGDP,2006.0,SE122 Södermanland,,"balance of primary income, net ",827196.0,813565.0,894981.0,955190.0,1005338.0,350.0,341.0,372.0,393.0,411.0,SE21 Småland and islands,total economy,77940,83441,79879,91362,,"property income, payable ",14676.0,13422.0,10402.0,20521.0,60581.0,6.0,6.0,4.0,8.0,25.0,RIKS3 Småland with the islands,total economy,77940,83441,79879,91362,0160 Täby,27977.0,28164.0,29230.0,29481.0,391,389,398,395,1060.0,1071.0,1099.0,1072.0,18 Örebro county,127691.0,129306.0,139766.0,146045.0,157740.0,1.0,-0.6,5.6,-0.9,0.5,421,424,456,475,512,848.0,866.0,924.0,950.0,1023.0,150.6,149.3,151.3,153.7,154.2,SE22 South Sweden,640690.0,651126.0,696724.0,744420.0,810716.0,3.3,-0.4,4.5,0.5,2.6,419,422,448,475,514,888.0,911.0,964.0,989.0,1068.0,721.5,715.0,723.1,752.9,758.9,,III.1.1.B101 Förändringar i nettoförmögenhet genom sparande och kapitaltransfereringar,188175,176428,189288,227695,234714,258641,262292,256684,303367,324096,354864,466875,536430,499014,297018,427524,461935,399528,379346,396495,429314,437156,492225,516690,659537,660983,820723,805987,843020,872370
16,RYDGDP,2006.0,SE122 Södermanland,,social benefits other than social benefits in kind ,165132.0,175218.0,178641.0,187493.0,197021.0,70.0,73.0,74.0,77.0,81.0,,A01-F43 producers of goods,28159,28895,25670,28317,,"balance of primary income, net ",827196.0,813565.0,894981.0,955190.0,1005338.0,350.0,341.0,372.0,393.0,411.0,,A01-F43 producers of goods,28159,28895,25670,28317,0162 Danderyd,21901.0,22438.0,23205.0,23408.0,663,684,708,715,1079.0,1105.0,1160.0,1009.0,19 Västmanland county,107058.0,106674.0,115635.0,121353.0,133912.0,-1.3,-2.7,6.5,-0.3,2.4,389,386,416,434,477,845.0,843.0,906.0,942.0,1011.0,126.7,126.6,127.7,128.8,132.5,SE221 Blekinge county,61080.0,62650.0,68767.0,69069.0,72882.0,-0.2,0.6,9.0,-6.1,-2.2,383,393,433,435,460,846.0,874.0,956.0,942.0,994.0,72.2,71.7,71.9,73.3,73.3,S11 Icke-finansiella bolag,"III.1.1.B8n Sparande, netto",189451,172987,180947,192124,199160,163205,91007,176970,189365,194239,214432,245582,224769,149565,75125,220983,196711,77754,107442,88196,131396,29302,67892,100035,104394,179558,251634,149558,164364,89192
17,RYDGDP,2006.0,SE122 Södermanland,,"other current tansfers, receivable ",25802.0,26356.0,27137.0,32268.0,31667.0,11.0,11.0,11.0,13.0,13.0,,G45-T98 producers of services,36761,39307,40384,46713,,social benefits other than social benefits in kind ,165132.0,175218.0,178641.0,187493.0,197021.0,70.0,73.0,74.0,77.0,81.0,,G45-T98 producers of services,36761,39307,40384,46713,0163 Sollentuna,26539.0,28730.0,28341.0,30165.0,363,389,380,399,972.0,1064.0,1078.0,1101.0,20 Dalarna county,116047.0,111367.0,122057.0,132270.0,123890.0,2.8,-5.2,3.7,3.3,-11.0,404,387,424,459,430,885.0,849.0,927.0,978.0,890.0,131.2,131.2,131.6,135.2,139.2,SE224 Skåne county,579610.0,588476.0,627957.0,675351.0,737834.0,3.6,-0.5,4.1,1.2,3.1,423,425,450,480,520,893.0,915.0,964.0,994.0,1076.0,649.3,643.3,651.2,679.6,685.6,,"III.1.1.B8g Sparande, brutto",351412,346238,367372,394411,420526,405975,353878,453676,470187,482239,514635,560216,556862,514183,456820,598249,576948,471496,512492,513668,581030,498557,564492,628183,658218,750787,857681,837423,926340,885588
18,RYDGDP,2006.0,SE122 Södermanland,,"current taxes on income, wealth, etc ",218202.0,218319.0,242133.0,250788.0,252343.0,92.0,92.0,101.0,103.0,103.0,,unallocated,..,..,..,..,,"other current tansfers, receivable ",25802.0,26356.0,27137.0,32268.0,31667.0,11.0,11.0,11.0,13.0,13.0,,unallocated,..,..,..,..,0180 Stockholm,937255.0,934541.0,1032092.0,1127866.0,968,959,1056,1149,1236.0,1283.0,1392.0,1420.0,21 Gävleborg county,111936.0,113330.0,117072.0,119434.0,113004.0,1.7,-1.2,-0.6,-3.3,-11.9,390,394,407,415,394,859.0,876.0,896.0,909.0,849.0,130.3,129.3,130.6,131.4,133.1,SE23 West Sweden,975929.0,953999.0,1040353.0,1127194.0,1209912.0,2.2,-4.3,7.2,1.8,0.7,476,462,501,538,574,927.0,924.0,991.0,1042.0,1102.0,1052.4,1033.0,1050.1,1081.5,1098.4,,III.1.1.B12 Bytesbalans,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
19,RYDGDP,2006.0,SE122 Södermanland,,social contributions ,148266.0,138678.0,158930.0,167465.0,185995.0,63.0,58.0,66.0,69.0,76.0,,government and NPISH,13020,15239,13825,16332,,"current taxes on income, wealth, etc ",218202.0,218319.0,242133.0,250788.0,252343.0,92.0,92.0,101.0,103.0,103.0,,government and NPISH,13020,15239,13825,16332,0181 Södertälje,100411.0,101890.0,93964.0,91135.0,1023,1024,933,895,1731.0,1748.0,1598.0,1534.0,22 Västernorrland county,105435.0,101742.0,113563.0,127497.0,133989.0,2.5,-4.3,6.5,5.1,0.4,430,415,465,523,552,884.0,864.0,963.0,1076.0,1099.0,119.3,117.8,117.9,118.5,121.9,SE231 Halland county,125794.0,126584.0,138784.0,147852.0,152468.0,2.4,-0.3,5.1,-0.7,-2.2,379,378,410,433,444,821.0,823.0,886.0,924.0,946.0,153.2,153.9,156.6,160.0,161.1,,"III.1.1.D9net.REC Kapitaltransfereringar, netto, tillgång",5130,-425,1599,1141,4861,23583,24519,15539,10894,4716,8925,3169,2941,3941,1476,1303,2274,8661,1104,6966,1295,4582,1108,1924,10194,25915,13233,28472,28082,25077
20,RYDGDP,2006.0,SE122 Södermanland,,"other current transfers, payable ",18974.0,20063.0,20466.0,21956.0,23457.0,8.0,8.0,9.0,9.0,10.0,SE22 South Sweden,total economy,154184,150210,173124,170558,,social contributions ,148266.0,138678.0,158930.0,167465.0,185995.0,63.0,58.0,66.0,69.0,76.0,RIKS4 South Sweden,total economy,154184,150210,173124,170558,0182 Nacka,40321.0,39821.0,41057.0,45469.0,386,376,382,418,1047.0,1051.0,1075.0,1157.0,23 Jämtland county,50193.0,49919.0,55357.0,62345.0,62559.0,0.7,0.7,3.8,4.3,-2.8,384,381,421,471,472,806.0,801.0,897.0,976.0,962.0,62.3,62.3,61.7,63.9,65.0,SE232 Västra Götaland county,850135.0,827415.0,901569.0,979342.0,1057444.0,2.2,-4.8,7.5,2.1,1.1,495,478,518,559,600,945.0,941.0,1009.0,1063.0,1128.0,899.2,879.1,893.5,921.5,937.3,,"III.1.1.D9.REC Kapitaltransfereringar, tillgång",7064,5938,5749,1714,5016,23822,24944,16287,11501,5371,9547,3592,3997,5260,3322,3099,5081,10875,3715,11575,6557,9440,7118,9031,15839,32227,22413,36656,35837,32917
21,RYDGDP,2006.0,SE122 Södermanland,,"disposable income, net ",632688.0,638079.0,679230.0,734742.0,772231.0,268.0,268.0,283.0,303.0,316.0,,A01-F43 producers of goods,32757,30590,37048,36659,,"other current transfers, payable ",18974.0,20063.0,20466.0,21956.0,23457.0,8.0,8.0,9.0,9.0,10.0,,A01-F43 producers of goods,32757,30590,37048,36659,0183 Sundbyberg,27376.0,27528.0,31325.0,33340.0,532,523,589,620,1150.0,1110.0,1200.0,1212.0,24 Västerbotten county,116218.0,115309.0,129336.0,151560.0,148729.0,3.1,-0.4,6.0,8.9,-5.0,429,423,472,550,536,862.0,853.0,946.0,1089.0,1017.0,134.8,135.2,136.7,139.2,146.3,SE31 North-Central Sweden,336171.0,331593.0,358507.0,389991.0,380098.0,2.0,-2.5,3.1,2.2,-7.9,392,387,417,454,443,866.0,857.0,920.0,987.0,941.0,388.4,386.7,389.8,395.1,403.8,,"III.1.1.D91.REC Kapitalskatter, tillgång",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
22,RYDGDP,2006.0,SE122 Södermanland,SE110 Stockholm county,"operating surplus and mixed income, net ",45872.0,40001.0,35696.0,36717.0,43922.0,19.0,17.0,15.0,15.0,18.0,,G45-T98 producers of services,86052,82823,97037,93918,,"disposable income, net ",632688.0,638079.0,679230.0,734742.0,772231.0,268.0,268.0,283.0,303.0,316.0,,G45-T98 producers of services,86052,82823,97037,93918,0184 Solna,156877.0,171218.0,179474.0,166361.0,1920,2068,2145,1961,1503.0,1564.0,1618.0,1433.0,25 Norrbotten county,133121.0,128473.0,161328.0,158649.0,158594.0,2.1,0.0,9.0,-6.8,-2.8,532,514,646,636,637,1062.0,1047.0,1311.0,1278.0,1252.0,125.4,122.7,123.1,124.1,126.7,SE311 Värmland county,108188.0,106896.0,119378.0,138287.0,143204.0,1.4,-0.9,6.3,6.3,-1.3,384,378,422,488,505,853.0,847.0,936.0,1076.0,1089.0,126.9,126.2,127.6,128.5,131.5,,"III.1.1.D9N.REC Investeringsbidrag och övriga kapitaltransfereringar, tillgång",7064,5938,5749,1714,5016,23822,24944,16287,11501,5371,9547,3592,3997,5260,3322,3099,5081,10875,3715,11575,6557,9440,7118,9031,15839,32227,22413,36656,35837,32917
23,RYDGDP,2006.0,SE122 Södermanland,,compensation of employees ,675850.0,694562.0,739876.0,791209.0,845070.0,286.0,291.0,308.0,326.0,345.0,,unallocated,..,..,..,..,03 Uppsala county,"operating surplus and mixed income, net ",5960.0,5344.0,4870.0,5115.0,6106.0,16.0,14.0,12.0,13.0,15.0,,unallocated,..,..,..,..,0186 Lidingö,12733.0,12753.0,12148.0,14142.0,265,265,253,293,965.0,989.0,964.0,1114.0,RIKS1 Stockholm production county,1607503.0,1618782.0,1736141.0,1840489.0,1953915.0,4.0,-1.7,5.3,1.0,0.2,681,679,722,758,798,1180.0,1216.0,1286.0,1292.0,1371.0,1362.7,1331.2,1350.5,1424.8,1424.7,SE312 Dalarna county,116047.0,111367.0,122057.0,132270.0,123890.0,2.8,-5.2,3.7,3.3,-11.0,404,387,424,459,430,885.0,849.0,927.0,978.0,890.0,131.2,131.2,131.6,135.2,139.2,,"III.1.1.D92.REC Investeringsbidrag, tillgång",6393,5032,4699,1531,1628,2187,1410,1279,2474,2611,3401,2623,3096,2876,2846,2482,2321,2650,2387,2265,1571,3118,3461,5908,4585,6001,11412,15849,14460,12480
24,RYDGDP,2006.0,SE122 Södermanland,,"property income, receivable ",120150.0,92424.0,129811.0,147785.0,176927.0,51.0,39.0,54.0,61.0,72.0,,government and NPISH,35375,36797,39039,39981,,compensation of employees ,90025.0,91426.0,97375.0,103185.0,110699.0,237.0,237.0,249.0,259.0,275.0,,government and NPISH,35375,36797,39039,39981,0187 Vaxholm,2995.0,3109.0,3215.0,3178.0,249,260,269,266,1109.0,1196.0,1461.0,1222.0,RIKS2 Eastern Central Sweden,709412.0,712540.0,774972.0,839690.0,902538.0,0.7,-1.2,6.7,3.0,0.5,413,411,444,478,511,867.0,875.0,938.0,991.0,1053.0,818.2,814.5,826.4,847.0,857.5,SE313 Gävleborg county,111936.0,113330.0,117072.0,119434.0,113004.0,1.7,-1.2,-0.6,-3.3,-11.9,390,394,407,415,394,859.0,876.0,896.0,909.0,849.0,130.3,129.3,130.6,131.4,133.1,,"III.1.1.D99.REC Andra kapitaltransfereringar, tillgång",671,906,1050,183,3388,21635,23534,15008,9027,2760,6146,969,901,2384,476,617,2760,8225,1328,9310,4986,6322,3657,3123,11254,26226,11001,20807,21377,20437
25,RYDGDP,2006.0,SE122 Södermanland,,"property income, payable ",14676.0,13422.0,10402.0,20521.0,60581.0,6.0,6.0,4.0,8.0,25.0,SE23 West Sweden,total economy,232746,232468,288043,302961,,"property income, receivable ",11579.0,8696.0,12935.0,14033.0,17123.0,30.0,23.0,33.0,35.0,43.0,RIKS5 West Sweden,total economy,232746,232468,288043,302961,0188 Norrtälje,18391.0,21182.0,22144.0,22560.0,296,335,345,346,748.0,844.0,879.0,842.0,RIKS3 Småland with the islands,357842.0,356614.0,397723.0,422352.0,446002.0,0.6,-2.3,8.3,0.1,-1.0,413,409,454,480,506,825.0,822.0,908.0,934.0,984.0,433.8,433.7,438.0,452.2,453.3,SE32 Central Norrland,155628.0,151661.0,168920.0,189842.0,196548.0,1.9,-2.7,5.6,4.9,-0.6,414,403,449,505,524,857.0,842.0,941.0,1041.0,1052.0,181.6,180.1,179.6,182.4,186.9,,"III.1.1.D9.PAY Kapitaltransfereringar, användning",1934,6363,4150,573,155,239,425,748,607,655,622,423,1056,1319,1846,1796,2807,2214,2611,4609,5262,4858,6010,7107,5645,6312,9180,8184,7755,7840
26,RYDGDP,2006.0,SE122 Södermanland,,"balance of primary income, net ",827196.0,813565.0,894981.0,955190.0,1005338.0,350.0,341.0,372.0,393.0,411.0,,A01-F43 producers of goods,56474,49802,86799,79938,,"property income, payable ",1678.0,1506.0,1240.0,2447.0,6977.0,4.0,4.0,3.0,6.0,17.0,,A01-F43 producers of goods,56474,49802,86799,79938,0191 Sigtuna,28496.0,20362.0,21754.0,24260.0,587,413,436,475,874.0,730.0,788.0,817.0,RIKS4 South Sweden,640690.0,651126.0,696724.0,744420.0,810716.0,3.3,-0.4,4.5,0.5,2.6,419,422,448,475,514,888.0,911.0,964.0,989.0,1068.0,721.5,715.0,723.1,752.9,758.9,SE321 Västernorrland county,105435.0,101742.0,113563.0,127497.0,133989.0,2.5,-4.3,6.5,5.1,0.4,430,415,465,523,552,884.0,864.0,963.0,1076.0,1099.0,119.3,117.8,117.9,118.5,121.9,,"III.1.1.D91.PAY Kapitalskatter, användning",573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,RYDGDP,2006.0,SE122 Södermanland,,social benefits other than social benefits in kind ,165132.0,175218.0,178641.0,187493.0,197021.0,70.0,73.0,74.0,77.0,81.0,,G45-T98 producers of services,126467,127965,141067,158707,,"balance of primary income, net ",105886.0,103960.0,113940.0,119886.0,126951.0,279.0,269.0,291.0,301.0,315.0,,G45-T98 producers of services,126467,127965,141067,158707,0192 Nynäshamn,7250.0,6720.0,7305.0,8262.0,255,234,251,278,918.0,884.0,937.0,1073.0,RIKS5 West Sweden,975929.0,953999.0,1040353.0,1127194.0,1209912.0,2.2,-4.3,7.2,1.8,0.7,476,462,501,538,574,927.0,924.0,991.0,1042.0,1102.0,1052.4,1033.0,1050.1,1081.5,1098.4,SE322 Jämtland county,50193.0,49919.0,55357.0,62345.0,62559.0,0.7,0.7,3.8,4.3,-2.8,384,381,421,471,472,806.0,801.0,897.0,976.0,962.0,62.3,62.3,61.7,63.9,65.0,,"III.1.1.D9N.PAY Investeringsbidrag och övriga kapitaltransfereringar, användning",1361,6363,4150,573,155,239,425,748,607,655,622,423,1056,1319,1846,1796,2807,2214,2611,4609,5262,4858,6010,7107,5645,6312,9180,8184,7755,7840
28,RYDGDP,2006.0,SE122 Södermanland,,"other current tansfers, receivable ",25802.0,26356.0,27137.0,32268.0,31667.0,11.0,11.0,11.0,13.0,13.0,,unallocated,..,..,..,..,,social benefits other than social benefits in kind ,27430.0,28971.0,29868.0,31266.0,33071.0,72.0,75.0,76.0,79.0,82.0,,unallocated,..,..,..,..,0305 Håbo,4952.0,5064.0,5520.0,5715.0,228,230,249,253,900.0,904.0,968.0,893.0,RIKS6 Northern Central Sweden,336171.0,331593.0,358507.0,389991.0,380098.0,2.0,-2.5,3.1,2.2,-7.9,392,387,417,454,443,866.0,857.0,920.0,987.0,941.0,388.4,386.7,389.8,395.1,403.8,SE33 Upper Norrland,249339.0,243782.0,290664.0,310209.0,307323.0,2.6,-0.2,7.6,0.2,-3.9,478,467,555,591,584,958.0,945.0,1119.0,1178.0,1126.0,260.2,257.9,259.8,263.3,273.0,,"III.1.1.D92.PAY Investeringsbidrag, användning",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
29,RYDGDP,2006.0,SE122 Södermanland,,"current taxes on income, wealth, etc ",218202.0,218319.0,242133.0,250788.0,252343.0,92.0,92.0,101.0,103.0,103.0,,government and NPISH,49805,54701,60177,64316,,"other current tansfers, receivable ",4038.0,4071.0,4303.0,5268.0,4959.0,11.0,11.0,11.0,13.0,12.0,,government and NPISH,49805,54701,60177,64316,0319 Älvkarleby,2912.0,2866.0,3794.0,2816.0,309,302,396,293,1165.0,1194.0,1518.0,1341.0,RIKS7 Central Norrland,155628.0,151661.0,168920.0,189842.0,196548.0,1.9,-2.7,5.6,4.9,-0.6,414,403,449,505,524,857.0,842.0,941.0,1041.0,1052.0,181.6,180.1,179.6,182.4,186.9,SE331 Västerbotten county,116218.0,115309.0,129336.0,151560.0,148729.0,3.1,-0.4,6.0,8.9,-5.0,429,423,472,550,536,862.0,853.0,946.0,1089.0,1017.0,134.8,135.2,136.7,139.2,146.3,,"III.1.1.D99.PAY Andra kapitaltransfereringar, användning",1361,6363,4150,573,155,239,425,748,607,655,622,423,1056,1319,1846,1796,2807,2214,2611,4609,5262,4858,6010,7107,5645,6312,9180,8184,7755,7840
